matrix_id,nrows,ncols,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct
fpga_dcop_49,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.257809815020643,0.2616685738423639,0.4532786885245902,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_50,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150206279,0.2616685738423683,0.4532786885245902,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_dcop_51,1220,1220,5892,0.003958613276001,4.829508196721312,4.012739723181456,1.0,36.0,0.0688524590163934,0.2578098150206269,0.2616685738423686,0.4540983606557377,5.727274224807422,5.727272727359263,0.8533604887983707
fpga_trans_01,1220,1220,7382,0.0049596882558452,6.050819672131148,5.911842046039282,1.0,50.0,0.0540983606557377,0.2606023663972113,0.264249969091858,0.4581967213114754,5.764767312551863,5.76491900348663,1.0
fpga_trans_02,1220,1220,7382,0.0049596882558452,6.050819672131148,5.911842046039282,1.0,50.0,0.0540983606557377,0.2606026585657662,0.2642474720498143,0.410655737704918,5.764767312445227,5.76491900338002,1.0
freeFlyingRobot_10,5218,5218,40080,0.0014720398373351,7.681103871215025,14.81787581356506,1.0,1045.0,0.4005366040628593,369234.10732691473,2559050.6897985237,0.3719816021464162,118597257.69221388,118597257.69221388,1.0
freeFlyingRobot_11,5438,5438,40054,0.0013544640638574,7.365575579257079,15.046215647908316,1.0,1089.0,0.4005148951820522,373025.15371408686,2533933.9465196775,0.3536226553880103,70082116.700771,70082116.700771,1.0
freeFlyingRobot_12,5578,5578,41940,0.0013479426230256,7.518823951237002,15.26942522254681,1.0,1117.0,0.4005019720329867,111548.77259873276,1478414.0308002548,0.3456435998565794,63771500.74460194,63771500.74460194,1.0
freeFlyingRobot_13,5718,5718,43994,0.0013455664451195,7.693948933193424,15.501720056165883,1.0,1145.0,0.4004896817068905,3552405.7368010813,30290626.750473212,0.5494928296607205,1110706361.1486166,1110706361.1486168,1.0
freeFlyingRobot_14,5958,5958,43298,0.0012197387981958,7.267203759650889,15.720657602785602,1.0,1193.0,0.400469956361195,212636.2021406204,13617450.227874717,0.5035246727089627,1050099086.5093226,1050099086.5093226,1.0
freeFlyingRobot_15,6038,6038,43378,0.0011898255950142,7.184166942696257,15.805307714947546,1.0,1209.0,0.4004637297118251,2317045.6680401224,20747523.798831858,0.5495197085127526,1098627405.6986098,1098627405.6986098,1.0
freeFlyingRobot_16,6078,6078,44006,0.0011912159584716,7.240210595590654,15.873643941638688,1.0,1217.0,0.4004606778545574,1302050.0086209425,71063118.18001312,0.5195788088186903,5534336343.137017,5534336343.137017,1.0
freeFlyingRobot_2,1338,1338,11600,0.0064795636795878,8.66965620328849,8.25481641541515,1.0,269.0,0.4020926756352765,2214016.3571334095,10183482.431243982,0.3333333333333333,130125098.81751306,130125098.81751306,1.0
freeFlyingRobot_3,1718,1718,12922,0.0043780772238341,7.521536670547148,8.920314128877525,1.0,345.0,0.4016298020954598,786570.6222143807,4007418.0262803566,0.3329452852153667,69117800.83727668,69117800.83727668,1.0
freeFlyingRobot_4,2358,2358,18218,0.0032765220594212,7.726039016115352,10.212978430202453,1.0,473.0,0.4011874469889737,107647.80591257362,630561.4601443488,0.335453774385072,15221884.17207439,15221884.17207439,1.0
freeFlyingRobot_5,2878,2878,24582,0.0029678068653382,8.541348158443363,11.372011586447146,1.0,577.0,0.4009728978457262,195047.3962606956,1756340.9378022738,0.3373870743571925,70987836.66055343,70987836.66055343,1.0
freeFlyingRobot_6,3358,3358,27030,0.0023970917769553,8.04943418701608,12.110467736810769,1.0,673.0,0.4008338296605122,224267.2434809255,1325071.6870623936,0.3606313281715306,50450467.24696869,50450467.24696869,1.0
freeFlyingRobot_7,3918,3918,31046,0.0020224453257058,7.923940786115365,12.969427812086016,1.0,785.0,0.4007146503318019,198208.04343447345,3495662.0822344557,0.327718223583461,198001233.9799559,198001233.9799559,1.0
freeFlyingRobot_8,4398,4398,34958,0.0018073244670104,7.948613005911778,13.688275709219845,1.0,881.0,0.4006366530241018,360944.391010482,3952507.675981982,0.3653933606184629,152253697.4897774,152253697.4897774,1.0
freeFlyingRobot_9,4778,4778,39964,0.0017505586246156,8.364169108413563,14.324137012813672,1.0,957.0,0.4005860192549184,53275.24256316979,367525.4121245514,0.3380075345332775,15351013.41394887,15351013.41394887,1.0
fv1,9604,9604,85264,0.0009244031146955,8.877967513536026,0.596129568900901,4.0,9.0,0.0,3.5101520000000006,4.440892098500626e-16,1.0,6.510152,6.510152,1.0
fv2,9801,9801,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,3.51005,0.0,1.0,6.51005,6.51005,1.0
fv3,9801,9801,87025,0.000905947964535,8.879196000408122,0.5932112681504531,4.0,9.0,0.0,3.0,0.0,1.0,6.0,6.0,1.0
g7jac010,2880,2880,19635,0.0023672598379629,6.817708333333333,6.353457525319712,2.0,36.0,0.0243055555555555,44934.61496161667,438188.3966605911,0.2618055555555555,20373656.175361954,22146231.261609904,0.2072829131652661
g7jac010sc,2880,2880,19635,0.0023672598379629,6.817708333333333,6.353457525319712,2.0,36.0,0.0243055555555555,2.185245828972141,2.570887597885533,0.2670138888888889,13573.881631353494,17038.672402276443,0.2072829131652661
g7jac020,5850,5850,45465,0.0013285119438965,7.771794871794872,8.485848915763837,2.0,60.0,0.0239316239316239,41691.86247439451,400518.0173523304,0.2517948717948718,26524343.733847454,37533557.8643083,0.1825580116573188
g7jac020sc,5850,5850,45465,0.0013285119438965,7.771794871794872,8.485848915763837,2.0,60.0,0.0239316239316239,2.262366817469591,2.538108525968428,0.2562393162393162,27158.108913071916,28860.869035067393,0.1825580116573188
garon1,3175,3175,88927,0.008821576043152,28.008503937007873,10.758959209589309,5.0,45.0,0.1259842519685039,7.3605218677165345,3.780727239123907,0.0248818897637795,44.30557439492101,44.305574052398704,1.0
gemat11,4929,4929,33185,0.0013659166082493,6.73260296206127,2.955803844165742,1.0,27.0,0.997362548184216,0.003053991347048,0.0821616982161612,0.0004057618178129,887.1955889999999,840.9906155,0.0017176435136356
gemat12,4929,4929,33111,0.0013628707191726,6.7175897748021915,3.008707353067399,2.0,44.0,0.9981740718198416,0.0025244147037938,0.0759698811730178,0.0002028809089064,887.1955889999999,2658.4409182,0.0017214822868533
geom,7343,7343,23796,0.0004413233476352,3.2406373416859595,6.238701281789723,0.0,102.0,1.0,0.0,0.0,0.1613781833038267,697.0,697.0,1.0
goodwin,7320,7320,324784,0.0060613932933201,44.36939890710382,26.564636980204593,1.0,112.0,0.1474043715846994,9.736556158196722,11.67792924506582,0.040983606557377,30119.954699,30116.912322,0.643235
gre_1107,1107,1107,5664,0.0046219793724585,5.116531165311653,1.402658296881037,2.0,7.0,0.0,0.1985577933528455,0.1780476736185423,0.021680216802168,1.00002,1.63631,0.1954449152542373
grid2,3296,3296,12864,0.0011841361108492,3.9029126213592233,0.3021625328336859,2.0,5.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0
grid2_dual,3136,3136,12224,0.0012429716784673,3.8979591836734695,0.3068868008535217,2.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0
hangGlider_2,1647,1647,14754,0.0054390441084579,8.958105646630237,35.92245332487368,2.0,1463.0,0.4450516089860352,41.43170185428927,302.9402842588677,0.0497874924104432,5067.556378072855,5067.556378072855,1.0
heart2,2339,2339,682797,0.1248047632199404,291.9183411714408,75.63866140012412,56.0,603.0,0.0607097050021376,6432.047052955733,17872.14718838871,0.0,1347558.1553768096,1349392.410116509,1.0
helm2d03,392257,392257,2741935,1.7820330332848923e-05,6.99014931537232,0.14175263059387,4.0,9.0,0.0,3.5896739706798093,0.1456563058378058,0.0049176942667689,10.722777026694304,10.722777026694304,1.0
hep-th,8361,8361,31502,0.0004506316388756,3.767731132639637,4.305309926187589,0.0,50.0,1.0,0.0,0.0,0.0898217916517163,77.999984,77.999984,1.0
hydr1,5308,5308,23752,0.0008430209281578,4.474755086661643,3.136303736391801,1.0,14.0,0.9996232102486812,0.000606439936811,0.0334015279195444,0.0001883948756593,2298394.834271,4530302.742502631,0.0042101717750084
hydr1c,5308,5308,23752,0.0008430209281578,4.474755086661643,3.136303736391801,1.0,14.0,0.9996232102486812,0.0006064399368111,0.033401527919549,0.0001883948756593,2298394.83427139,4530302.742503475,0.0042101717750084
init_adder1,1813,1813,11156,0.0033940082793601,6.153337010479867,30.7773114002446,1.0,1310.0,0.0066188637617209,0.000113842092169,0.0008306099987211,0.3154991726420298,1.0751411408442664,1.10685005591742,0.7102007888131947
inline_1,503712,503712,36816342,0.0001451028829361,73.0900633695445,35.63205523212533,18.0,843.0,0.0,723963.4855997645,578630.5298034204,3.57347055460263e-05,192477382.36914843,192477382.36914855,1.0
iprob,3001,3001,9000,0.0009993336665185,2.9990003332222592,54.717501746100865,2.0,3000.0,0.0003332222592469,0.9996667777407532,0.0182513348052371,0.339886704431856,2828884.7654000027,2828884.7654,1.0
jagmesh2,1009,1009,6865,0.0067430783994593,6.8037661050545095,0.603217084589394,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
jagmesh3,1089,1089,7361,0.006206990178941,6.75941230486685,0.6659541811707756,3.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
jagmesh4,1440,1440,9504,0.0045833333333333,6.6,0.80863396471388,3.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
jagmesh5,1180,1180,7750,0.0055659293306521,6.567796610169491,0.8445118292948995,3.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
jagmesh6,1377,1377,8993,0.0047428207679962,6.530864197530864,0.8652654466142343,3.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
jagmesh7,1138,1138,7450,0.0057527002943529,6.546572934973638,0.8436840891115778,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
jagmesh8,1141,1141,7465,0.0057340110194403,6.54250657318142,0.8452519505733359,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
jagmesh9,1349,1349,9101,0.0050010962737134,6.746478873239437,0.6709561761027858,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
jan99jac020,6774,6774,38692,0.0008432003817371,5.711839385887216,5.826969540876282,2.0,68.0,0.0029524653085326,2026.3610893684631,32283.256315231494,0.3229997047534691,949602.7254563228,2563733.827926874,0.1781763672076915
jan99jac020sc,6774,6774,38692,0.0008432003817371,5.711839385887216,5.826969540876282,2.0,68.0,0.0029524653085326,3.360932094162272,15.464588753668483,0.2751697667552406,386.2931355596085,336.0387893977258,0.1781763672076915
jnlbrng1,40000,40000,199200,0.0001245,4.98,0.1407124727947029,3.0,5.0,0.0,7.1306071437803995,1.528140014631683,1.0,18.715644864,18.715644864,1.0
karate,34,34,156,0.1349480968858131,4.588235294117647,3.820360677912828,1.0,17.0,1.0,0.0,0.0,0.0,17.0,17.0,1.0
kineticBatchReactor_1,2052,2052,20600,0.0048922935452123,10.038986354775828,20.72286361860661,1.0,460.0,0.4775828460038986,2128548.9898959184,67210024.09870626,0.4342105263157895,3040504113.088356,3040504113.088356,1.0
kineticBatchReactor_2,4361,4361,44840,0.0023577265311696,10.282045402430636,33.035905241407285,1.0,1166.0,0.4776427424902545,6139257.062159175,244567354.4575956,0.4368264159596423,15628527801.122122,15628527801.122122,1.0
kineticBatchReactor_3,5082,5082,53219,0.0020606175216028,10.472058244785517,36.95255403831907,1.0,1348.0,0.4775678866587957,14949916418.161371,406613113209.2519,0.1314443132624951,12632481478818.76,12632481478818.762,1.0
kineticBatchReactor_4,7105,7105,74869,0.0014831117236625,10.537508796622095,48.54278821484667,1.0,2426.0,0.4776917663617171,4226095651.37465,139519397705.14917,0.2240675580577058,5162574086609.421,5162574086609.421,1.0
kineticBatchReactor_5,7641,7641,80767,0.0013833547078737,10.5702133228635,50.80047188814952,1.0,2636.0,0.4776861667321031,228374717.79577485,7649635857.513505,0.2190812720848056,292053558025.5133,292053558025.51337,1.0
kineticBatchReactor_6,7773,7773,82500,0.0013654525509459,10.613662678502507,51.17937120235465,1.0,2678.0,0.4776791457609674,9984708.63143489,280947155.4166774,0.071143702560144,9744582642.933382,9744582642.933384,1.0
kineticBatchReactor_7,7968,7968,84508,0.0013310647207303,10.605923694779117,51.77629975108163,1.0,2720.0,0.4776606425702811,1376745.761896728,22546103.20914451,0.13089859437751,587558926.7095703,587558926.7095703,1.0
kineticBatchReactor_8,8052,8052,85194,0.0013140184923185,10.580476900149032,51.98612301338053,1.0,2720.0,0.4776453055141579,2394019.2630615933,37392874.2600947,0.2098857426726279,1262578640.8601882,1262578640.8601882,1.0
kineticBatchReactor_9,8115,8115,86183,0.0013087134305115,10.620209488601356,52.18774756954438,1.0,2720.0,0.477634011090573,32278334.175631445,872718665.1416626,0.1036352433764633,29293200123.769493,29293200123.769493,1.0
laser,3002,3002,9000,0.0009986679988158,2.9980013324450367,0.8182601274904757,1.0,4.0,0.6668887408394404,1.3324450366422385,1.885303787429606,0.3331112591605596,5.0,5.0,1.0
lhr01,1477,1477,18592,0.0085224629147721,12.587677725118484,16.017549104209202,1.0,43.0,0.983073798239675,0.0135437330563616,0.1155747956890399,0.0135409614082599,19.01435783209054,20.999999493637,0.0086596385542168
lhr02,2954,2954,37206,0.0042637526248791,12.595125253893029,16.013321403049556,1.0,43.0,0.983073798239675,0.0135437330564238,0.1155747956890336,0.0135409614082599,19.01435783162519,20.9999998,0.0086545180884803
lhr04,4101,4101,82682,0.0049162214198771,20.16142404291636,25.763319494556363,1.0,63.0,0.978054133138259,0.0089749352369961,0.0899857457262061,0.0073152889539136,32.81663580711444,30.999997729558,0.0162308604049248
lhr04c,4101,4101,82682,0.0049162214198771,20.16142404291636,25.763319494556363,1.0,63.0,0.978054133138259,0.00898225052595,0.0900663142639663,0.0073152889539136,32.81763580711444,31.000997729555,0.0162308604049248
lhr07,7337,7337,156508,0.0029073646357957,21.331334332833585,26.200632690160568,1.0,63.0,0.982554177456726,0.0062549368304204,0.0747301197527888,0.0043614556358184,34.00327245080574,31.0,0.0181779845119738
lhr07c,7337,7337,156508,0.0029073646357957,21.331334332833585,26.200632690160568,1.0,63.0,0.9824178819681068,0.0062595708770335,0.0747866364766703,0.0044977511244377,34.00427245080574,31.001,0.0181779845119738
lns_3937,3937,3937,25407,0.0016391645686517,6.453390906781814,3.0555643946285493,1.0,11.0,0.1864363728727457,13442.152913870235,250436.1325443706,0.1292862585725171,369140118034.61975,414815709700.0,0.8686188845593734
lnsp3937,3937,3937,25407,0.0016391645686517,6.453390906781814,3.05556439462855,1.0,11.0,0.1864363728727457,13442.152913870235,250436.1325443706,0.1292862585725171,369140118034.6198,414815709700.0,0.8686188845593734
lock1074,1074,1074,51588,0.0447239474423395,48.03351955307262,15.975504797487115,0.0,96.0,0.0335195530726257,0.9664804469273744,0.1799888680847711,0.0335195530726257,96.0,96.0,1.0
lock2232,2232,2232,80352,0.0161290322580645,36.0,11.233590182443756,0.0,48.0,0.010752688172043,0.989247311827957,0.1031361617916713,0.010752688172043,48.0,48.0,1.0
lock3491,3491,3491,160444,0.0131650885064274,45.959323975938126,12.954277216297031,0.0,113.0,0.0214838155256373,0.9785161844743626,0.1449905555410342,0.0214838155256373,113.0,113.0,1.0
lowThrust_2,2312,2312,26261,0.0049128737084086,11.35856401384083,26.3797932264737,2.0,898.0,0.4450692041522491,0.0268986666048365,0.441572265107524,0.0008650519031141,111.11099011199131,111.11099011199134,1.0
lowThrust_3,7064,7064,80645,0.0016161291553427,11.416336353340885,46.18438008844696,2.0,2746.0,0.4446489241223103,0.0048833517477973,0.0738482452054909,0.0,110.75650488944596,110.7565048894459,1.0
lshp1009,1009,1009,6865,0.0067430783994593,6.8037661050545095,0.603217084589394,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
lshp1270,1270,1270,8668,0.0053741707483414,6.8251968503937,0.5717728341293837,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
lshp1561,1561,1561,10681,0.0043833495915207,6.842408712363869,0.5447510543701182,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
lshp1882,1882,1882,12904,0.0036432176410335,6.8565356004250795,0.5212103812137674,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
lshp2233,2233,2233,15337,0.0030758345535126,6.868338557993731,0.5004662116883798,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
lshp2614,2614,2614,17980,0.002631349411005,6.878347360367253,0.4820077481133585,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
lshp3025,3025,3025,20833,0.0022766750904992,6.886942148760331,0.4654453887153406,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
lshp3466,3466,3466,23896,0.0019891525590777,6.894402769763416,0.4504762542738219,4.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,1.0
lung1,1650,1650,7419,0.0027250688705234,4.496363636363636,1.7138434888087744,2.0,8.0,0.0,13.35056867545586,28.691064393117735,0.2418181818181818,595.9422202334067,595.5946057052322,0.6666666666666666
mahindas,1258,1258,7682,0.0048541480786874,6.106518282988871,9.54163025428271,1.0,69.0,0.9157392686804452,0.0799825523131955,0.2643038107442243,0.0015898251192368,15266874.0,28874661.0,0.0302004686279614
mark3jac020,9129,9129,56175,0.0006740570679572,6.153466973381532,4.3279666216774215,2.0,44.0,0.0065724613867893,10.524185902459438,121.49120799744674,0.226968999890459,12208744.91274782,15828740.429784289,0.2241744548286604
mark3jac020sc,9129,9129,56175,0.0006740570679572,6.153466973381532,4.3279666216774215,2.0,44.0,0.0065724613867893,3951.809772067037,36868.92447454218,0.1716507832183152,2097152.1747458354,3145736.853142888,0.2241744548286604
meg1,2904,2904,58142,0.0068944042225409,20.021349862258955,25.719874433550338,1.0,411.0,0.9907024793388428,366.71635158242066,18555.243290807583,0.0027548209366391,2593831.227366587,2346188.291076234,0.0028378796739018
meg4,5860,5860,46842,0.0013640811191743,7.993515358361774,19.042138262857396,1.0,1194.0,0.0092150170648464,3047.2364769948126,12391.672796214518,0.9907849829351536,212572.92066,212572.92066,1.0
mhd3200a,3200,3200,68026,0.0066431640625,21.258125,5.826362199895832,1.0,33.0,0.6234375,0.0230453059208713,0.3041882846805464,0.005,184893.32276667145,185629.54632944727,0.7717196366095317
mhd3200b,3200,3200,18316,0.001788671875,5.72375,1.965467104151072,1.0,10.0,0.0,0.0122788863306375,0.0856184893131587,0.754375,2.5000002630392064,2.5000002630392064,1.0
mhd4800a,4800,4800,102252,0.0044380208333333,21.3025,5.799510934840396,1.0,33.0,0.6239583333333333,0.0346682200042704,0.55598980746674,0.0039583333333333,416140.7505298058,417231.65881590714,0.7718871024527637
mhd4800b,4800,4800,27520,0.0011944444444444,5.733333333333333,1.9602650047605528,1.0,10.0,0.0,0.0085155118726947,0.0701114825799374,0.7545833333333334,2.500000116517937,2.500000116517937,1.0
minnesota,2642,2642,6606,0.000946396101868,2.5003785011355033,0.748579179412361,1.0,5.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0
msc01050,1050,1050,29156,0.0264453514739229,27.767619047619046,17.51829789099764,5.0,128.0,0.0,311670.53244040837,1045752.5382352372,0.0571428571428571,25801482.271134388,25801482.271134388,1.0
msc01440,1440,1440,46270,0.0223138503086419,32.13194444444444,7.329399065651989,12.0,45.0,0.0,189372.77852777063,132285.91518268042,0.0229166666666666,1411444.7085605443,1411444.7085605443,1.0
msc04515,4515,4515,97707,0.0047930302461709,21.640531561461795,4.967749428028693,6.0,27.0,0.0,1917955149.369416,3185283322.979591,0.0119601328903654,36926137172.1225,36926137172.12248,1.0
mycielskian11,1535,1535,134710,0.0571719593841844,87.75895765472313,88.6035742190225,10.0,767.0,1.0,0.0,0.0,0.0,767.0,767.0,1.0
n3c6-b7,6435,6435,51480,0.0012432012432012,8.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0
nasa1824,1824,1824,39208,0.0117848761157279,21.49561403508772,7.041386306274425,6.0,42.0,0.0,602308.854903963,1127028.2605863845,0.0175438596491228,32115294.968375504,32115294.968375508,1.0
nasa2146,2146,2146,72250,0.0156883914154859,33.6672879776328,4.966825810128566,14.0,36.0,0.0,6057962.722868423,4372497.189689197,0.0,41983847.98042293,41983847.980422944,1.0
nasa2910,2910,2910,174296,0.0205826572666832,59.89553264604811,30.020349581200023,16.0,175.0,0.0,1.0,0.0,0.0,175.0,175.0,1.0
nasa4704,4704,4704,104756,0.0047341747072978,22.26955782312925,6.456029334696831,6.0,42.0,0.0,1.0,0.0,0.0,42.0,42.0,1.0
nemeth04,9506,9506,394808,0.0043690832932694,41.53250578581948,6.67002343905072,17.0,52.0,0.0,0.1580054702293287,0.001978856024743,1.0,0.1791625718777108,0.1791625718777108,1.0
netscience,1589,1589,5484,0.0021719491421711,3.4512271869100064,3.4693180119743845,0.0,34.0,1.0,0.0,0.0,0.0805538074260541,29.99998699999999,29.999986999999997,1.0
netz4504,1961,1961,5156,0.0013407806120419,2.6292707802141764,0.9429087594872853,2.0,8.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0
nnc1374,1374,1374,8606,0.004558562108952,6.263464337700146,2.5279551876326267,1.0,16.0,0.3668122270742358,2.520919582600923e-07,8.271993356179701e-07,0.0,3562.1529547663995,1789.0764773831995,0.8354636300255636
oilpan,73752,73752,3597188,0.0006613259005966,48.77410782080486,13.490619285795104,28.0,70.0,0.0,581738.1333130959,1128955.545490609,0.236712224753227,78472238.15661815,78472238.15661815,1.0
olm1000,1000,1000,3996,0.003996,3.996,1.997994994988726,2.0,6.0,0.0,2541.07184,2540.57184,0.5,91554.6863,101722.17366,0.7502502502502503
olm2000,2000,2000,7996,0.001999,3.998,1.998998749374296,2.0,6.0,0.0,10150.292749999997,10149.79275,0.5,365486.6382,406091.0091,0.7501250625312657
olm5000,5000,5000,19996,0.00079984,3.9992,1.999599799959982,2.0,6.0,0.0,63374.3105,63373.81050000001,0.5,2281551.28,2535051.722,0.7500500100020004
optdigits_10NN,5620,5620,79650,0.0025218145666848,14.172597864768685,4.400472719494263,10.0,56.0,1.0,0.0,0.0,0.0,1.84112799562945,1.8411279956294504,1.0
orani678,2529,2529,90158,0.0140963479235959,35.64966389877422,86.01106074837939,1.0,1110.0,0.9165678133649664,0.0456138882477985,0.2069337015515515,0.0284697508896797,1043.47905831688,9.452572965994662,0.0728609773952394
orsirr_1,1030,1030,6858,0.0064643227448392,6.658252427184466,1.1293545086390853,4.0,13.0,0.0,29211.975809126216,32327.415342800377,1.0,568295.353,535039.2383807,1.0
orsreg_1,2205,2205,14133,0.0029068135190584,6.40952380952381,0.6421336316585742,4.0,7.0,0.0,13724.694986349208,1674.563631627236,1.0,36071.6667,33998.3334,1.0
p2p-Gnutella05,8846,8846,31839,0.0004068792561686,3.5992539000678274,4.814022060245889,0.0,65.0,1.0,0.0,0.0,0.5647750395659055,79.0,65.0,0.0
p2p-Gnutella06,8717,8717,31525,0.0004148785707341,3.616496501089825,4.93510656347308,0.0,113.0,1.0,0.0,0.0,0.5710680279912814,64.0,113.0,0.0
p2p-Gnutella08,6301,6301,20777,0.0005233158401889,3.2974131090303125,4.700127601007003,0.0,48.0,1.0,0.0,0.0,0.6087922551975877,91.0,48.0,0.0
p2p-Gnutella09,8114,8114,26013,0.0003951121949731,3.2059403500123245,4.783234133340809,0.0,61.0,1.0,0.0,0.0,0.623490263741681,92.0,61.0,0.0
parabolic_fem,525825,525825,3674625,1.3290170862106691e-05,6.988304093567251,0.152633081778148,3.0,7.0,0.0,0.3988326914848092,0.0152546857412541,1.0,0.8000012715658592,0.8000012715658592,1.0
pde2961,2961,2961,14585,0.0016635260981981,4.925700776764606,0.2673586329218548,3.0,5.0,0.0,3.528367599763593,0.4636187408650765,0.0729483282674772,11.474467933,11.465494932,1.0
piston,2025,2025,100015,0.0243901844231062,49.39012345679012,20.733295253854944,4.0,63.0,0.0,82.49151537931581,60.17745090350887,0.0,5346.910282404249,5344.03390031835,1.0
plat1919,1919,1919,32399,0.0087979533808129,16.883272537780094,2.8741043463805656,3.0,19.0,0.0,0.3031296065299297,0.2508248755454393,0.0005211047420531,3.591049291626351,3.5910492916263506,1.0
plbuckle,1282,1282,30644,0.018645301194263,23.90327613104524,4.584448227869616,8.0,44.0,0.0,250220.16241371463,342833.95332338545,0.1801872074882995,4085322.266386099,4085322.266386098,1.0
plsk1919,1919,1919,9662,0.0026237175704625,5.034914017717561,1.1610000811982877,1.0,6.0,1.0,0.0,0.0,0.0,2.6243765601028706,2.6243765601028706,1.0
poisson3Da,13514,13514,352762,0.0019315856353309,26.103448275862068,13.76447636053854,6.0,110.0,0.0,0.4032027852546608,0.0689187628237757,0.0673375758472695,1.798325614185672,1.0000000000000009,1.0
polblogs,1490,1490,19025,0.0085694338092878,12.768456375838928,20.72444844595476,0.0,256.0,0.997986577181208,0.0020134228187919,0.0448259851798564,0.2859060402684564,338.0,256.0,0.2426806833114323
polbooks,105,105,882,0.08,8.4,5.4486346039736455,2.0,25.0,1.0,0.0,0.0,0.0,25.0,25.0,1.0
poli,4008,4008,8188,0.0005097091246648,2.0429141716566868,3.5704563257195883,1.0,63.0,0.0,1.0,0.0,0.8899700598802395,2.0,40.09515999999999,0.5043966780654616
pores_2,1224,1224,9613,0.0064164690930838,7.853758169934641,1.562641552390305,5.0,16.0,0.0,320039.19682164246,843120.9608314532,0.0049019607843137,75638412.17725137,78582488.64157902,0.6613960262145012
power,4941,4941,13188,0.0005401933464547,2.66909532483303,1.7912722617587216,1.0,19.0,1.0,0.0,0.0,0.0,19.0,19.0,1.0
qh1484,1484,1484,6110,0.0027744276777994,4.117250673854447,1.6005386523273613,2.0,13.0,0.2412398921832884,27058370267.53121,91021910775.15564,0.1185983827493261,1.2566005004400376e+16,1.2786070000000752e+16,1.0
radfr1,1048,1048,13299,0.012108669366587,12.689885496183209,9.294288075295682,1.0,41.0,0.916030534351145,0.1444197678640332,1.677676427902455,0.0162213740458015,589.9449917046312,683.033574130211,0.0600045116174148
raefsky5,6316,6316,168658,0.0042278804977136,26.703293223559218,17.28521486316812,1.0,72.0,0.0,129999238.95793274,4981060709.324251,0.2903736542115263,202504592449.6972,202503826630.70584,0.0374485645507476
raefsky6,3402,3402,137845,0.0119102917293524,40.51881246325691,32.03970060800603,1.0,165.0,0.0,3632648485158.324,31178960509064.977,0.7322163433274544,397750225934102.2,397748945934589.4,0.0246798940839348
rail_1357,1357,1357,8985,0.0048793097175105,6.6212232866617535,1.8829625854657657,3.0,11.0,0.0,2.0663066077527244e-05,4.51315584650374e-06,0.3795136330140015,7.384297496360062e-05,7.384297496360063e-05,1.0
rail_5177,5177,5177,35185,0.0013128080327658,6.796407185628743,1.942351168393205,3.0,11.0,0.0,2.1666183889803503e-05,3.447510285352875e-06,0.3869036121305775,7.384297496360065e-05,7.384297496360066e-05,1.0
rajat01,6833,6833,43250,0.0009263247552376,6.329577052539149,27.31027254994328,1.0,1442.0,0.0396604712424996,0.9603395287575004,0.1951602374033258,0.0125859798038928,1442.0,1442.0,0.9963930635838152
rajat02,1960,1960,11187,0.0029120678883798,5.70765306122449,17.065023980981398,1.0,541.0,0.0076530612244897,0.9923469387755102,0.0871463819007077,0.0107142857142857,541.0,541.0,1.0
rajat03,7602,7602,32653,0.0005650246016622,4.295317021836359,1.1208256346956322,1.0,52.0,0.0067087608524072,13.154472961651514,10.938328566282708,0.9865824782951856,1001.0,1001.0,1.0
